label,binlabel,pixel117,pixel125,pixel143,pixel154,pixel263,pixel279,pixel289,pixel291,pixel295,pixel334,pixel354,pixel380,pixel381,pixel403,pixel408,pixel409,pixel436,pixel449,pixel459,pixel474,pixel480,pixel481,pixel482,pixel492,pixel503,pixel511,pixel528,pixel537,pixel555,pixel584,pixel593,pixel596,pixel598,pixel614,pixel622,pixel642,pixel670,pixel695,pixel706,pixel708,pixel709,pixel710,pixel712,pixel713,pixel714,pixel715,pixel716,pixel717,pixel718,pixel719,pixel720,pixel721,pixel722,pixel723,pixel724,pixel733,pixel745,pixel746,pixel748,pixel749,pixel750,pixel751
1,0,0,0,0,0,161,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,2,0,0,254,93,251,67,249,242,241,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,232,0,0,188,0,0,137,252,212,0,252,84,252,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,124,253,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,236,252,0,0,253,0,0,252,232,252,252,252,252,253,0,252,0,0,0,0,0,0,153,0,0,0,0,0,252,86,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,241,254,0,0,254,151,0,0,0,0,54,54,0,242,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,160,0,8,254,128,0,228,194,89,0,29,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,254,99,26,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,252,0,158,143,0,0,252,191,252,0,255,253,253,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,31,211,253,252,148,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,77,0,0,175,35,0,0,217,54,149,217,12,151,0,165,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,201,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,178,0,0,171,0,0,206,128,239,0,252,207,252,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,13,60,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,253,0,0,184,0,149,0,0,0,253,22,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,151,254,0,26,254,151,0,0,157,0,254,194,74,254,0,254,0,0,0,0,78,0,0,0,0,0,0,0,198,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,253,0,253,253,253,185,253,245,185,0,253,0,0,0,0,0,0,0,0,0,0,0,0,244,201,0,0,0,0,0,0,16,183,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,121,0,253,0,0,253,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,17,0,0,228,0,0,0,0,0,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,252,0,0,180,0,0,252,68,239,0,242,252,252,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,3,195,252,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,214,0,0,254,40,30,0,6,158,6,10,74,0,214,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,231,0,253,0,137,252,252,252,252,252,253,0,240,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,213,0,253,254,0,0,253,0,0,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,151,0,0,254,0,128,253,0,0,63,253,237,0,237,0,68,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,43,253,0,253,223,0,0,0,0,0,0,0,0,0,0,0,0,234,253,235,0,0,0,0,253,0,0,202,245,253,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,251,0,215,246,0,0,160,254,254,67,254,254,254,0,202,0,0,0,0,254,0,205,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,190,0,0,165,0,0,253,253,253,0,253,253,234,0,253,0,3,136,253,0,0,253,0,28,0,0,0,0,18,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,31,0,40,252,203,0,253,152,252,0,31,0,0,51,252,252,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,174,0,38,254,0,0,254,132,252,160,254,254,254,0,247,0,0,0,28,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,227,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,120,0,0,0,0,0,0,26,0,0,0,0,37,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,254,0,253,0,0,0,0,253,0,253,224,253,10,30,136,0,0,0,0,0,0,0,0,0,0,0,253,0,0,227,253,253,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,204,0,0,240,202,254,0,0,135,10,0,253,136,170,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,253,0,253,195,0,0,0,0,0,0,0,0,0,0,0,0,0,121,253,0,0,253,0,25,0,0,0,247,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,235,0,0,253,0,0,253,253,253,253,253,180,69,0,248,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,209,141,0,56,3,0,0,239,196,252,0,251,170,254,0,138,0,0,0,0,85,0,218,0,91,0,0,241,172,233,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,112,0,0,0,0,179,0,0,135,0,254,0,0,0,0,248,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,208,0,253,111,0,0,63,27,0,3,125,0,12,0,0,0,0,253,0,0,0,0,0,0,113,0,115,0,0,253,127,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,131,0,252,242,0,252,167,0,0,252,200,252,0,252,198,204,0,0,0,0,0,85,103,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,252,0,253,252,0,0,253,0,0,253,252,252,253,253,253,233,0,252,0,0,0,0,0,0,0,0,0,0,0,0,10,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,230,0,27,36,83,0,253,111,253,0,243,253,253,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,42,238,253,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,53,253,0,0,254,0,0,253,253,244,138,233,49,18,0,253,0,0,0,0,213,0,213,0,0,0,0,0,80,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,252,0,0,113,113,0,252,213,253,0,253,254,252,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,252,0,0,0,0,0,107,252,253,252,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,255,0,255,191,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,128,0,64,0,0,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,255,0,165,0,0,0,7,49,0,0,254,107,0,156,237,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,105,252,0,223,252,75,0,0,241,73,0,105,0,193,0,139,0,0,0,0,252,0,0,0,0,0,0,0,120,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,29,254,0,253,185,0,0,0,0,0,0,13,64,221,0,209,0,0,81,254,236,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,94,0,255,0,0,0,0,254,23,26,127,0,42,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,130,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,184,0,0,0,0,105,225,0,128,225,117,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,248,0,0,254,254,0,0,0,0,93,46,0,226,0,0,0,0,0,0,255,0,0,0,0,0,0,0,254,234,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,253,0,0,117,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,254,0,139,241,0,0,240,254,254,178,254,254,254,0,231,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,10,0,0,0,0,241,0,244,4,201,0,128,254,227,0,160,0,0,0,0,254,0,15,0,0,0,0,0,152,154,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,253,0,253,251,46,0,79,0,79,25,0,0,21,0,0,0,73,251,251,251,0,251,0,253,0,0,236,251,251,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,245,126,0,0,221,0,0,0,0,0,199,0,0,0,0,134,0,0,0,0,217,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,252,0,0,118,0,26,31,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,134,0,0,14,0,0,0,61,0,0,0,0,82,88,0,42,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,164,0,0,254,0,0,231,0,68,0,97,219,254,0,254,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,254,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,255,0,0,0,0,255,0,0,0,0,64,0,0,0,0,0,0,255,0,0,0,0,0,255,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,180,0,254,237,0,0,167,53,248,0,216,255,254,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,36,0,0,0,7,254,187,237,254,167,254,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,199,25,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,254,0,132,254,231,0,254,180,254,0,254,254,254,0,0,0,0,0,0,34,0,0,0,0,0,0,0,21,254,0,0,0,0,0,19,241,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,102,0,253,0,0,206,0,0,0,253,253,253,254,219,215,14,0,249,0,0,0,0,0,0,249,65,0,251,0,0,253,109,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,3,0,252,0,0,0,0,0,0,180,0,106,0,114,243,236,0,252,0,0,0,119,252,0,252,0,253,0,0,252,253,233,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,254,176,0,0,185,254,0,0,0,0,214,0,0,0,0,254,0,0,0,0,64,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,128,0,0,255,0,0,0,255,128,255,255,255,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,233,0,253,0,0,5,36,32,0,224,98,202,39,0,7,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,97,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,253,0,253,253,0,193,253,0,0,253,253,253,0,253,214,152,0,202,0,0,0,184,66,0,253,0,0,0,0,0,7,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,211,0,252,92,0,234,92,0,0,113,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,91,0,0,253,237,5,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,220,253,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,30,30,0,0,145,20,0,0,0,0,253,0,0,0,0,253,0,0,0,0,122,0,0,0,0,0,0,0,254,247,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,22,0,5,4,0,253,4,0,107,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,52,253,254,253,161,85,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,255,184,0,128,203,0,0,121,253,213,105,249,41,254,0,253,0,0,0,0,217,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,211,0,0,0,254,0,0,212,183,174,254,254,237,0,192,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,254,167,0,0,0,0,0,0,0,0,4,0,0,0,0,0
5,0,0,0,0,0,0,0,0,55,207,0,0,0,0,248,0,0,0,0,120,0,0,0,0,0,0,30,0,0,0,0,0,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,92,0,253,0,0,0,0,0,0,244,253,252,0,254,233,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,4,0,0,0,0,0,0,240,157,254,254,254,254,254,0,216,0,0,0,0,192,0,220,0,0,0,0,0,178,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,197,0,0,236,0,0,214,255,172,4,128,9,0,0,231,0,0,0,0,0,0,242,0,0,0,0,0,205,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,122,0,254,0,0,0,254,123,254,154,204,254,254,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,252,0,116,70,0,0,188,0,0,0,13,0,0,171,13,252,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,233,0,216,42,0,0,253,101,252,74,242,252,252,0,244,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,252,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,10,0,0,0,0,0,253,85,252,0,207,253,253,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,232,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,254,0,121,122,64,0,99,253,253,0,253,253,253,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,253,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,255,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,252,0,0,252,0,19,0,0,0,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,67,253,0,253,253,115,0,0,0,0,106,0,0,0,0,0,0,0,67,253,226,0,253,0,219,0,0,67,253,253,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,134,0,174,14,0,0,254,0,169,196,217,241,254,0,0,0,0,0,2,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,254,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,188,0,0,239,63,254,254,240,254,0,208,0,0,0,0,254,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,253,0,253,0,0,0,0,0,0,253,0,220,0,0,218,0,0,253,0,0,0,0,253,0,37,0,0,0,0,0,253,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,253,0,246,240,0,0,254,253,253,0,222,253,84,0,222,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,253,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,252,0,252,252,139,0,253,123,252,0,222,252,253,0,0,0,0,0,0,130,0,0,47,0,0,0,0,0,253,0,0,0,0,0,0,252,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,254,0,253,0,0,0,0,0,0,61,111,231,24,244,253,253,0,253,0,0,19,99,61,0,160,0,47,0,0,27,253,253,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,254,253,0,253,253,0,0,27,202,202,253,253,253,253,0,0,0,0,0,0,228,0,0,0,0,0,0,150,150,253,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,170,253,0,253,252,0,0,0,0,0,0,0,0,0,0,0,0,0,140,252,26,0,252,0,22,0,0,0,252,252,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,192,0,0,252,0,102,253,0,0,254,253,252,131,244,162,40,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,200,0,169,252,253,0,207,234,252,252,252,252,252,0,252,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,252,217,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,99,0,0,15,59,0,0,0,0,38,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,4,253,241,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,19,0,252,57,0,0,161,0,0,113,0,0,253,0,0,0,0,252,0,0,0,0,17,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,102,0,0,0,253,0,0,0,0,0,40,0,50,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,254,0,0,0,62,0,0,252,211,211,253,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,154,0,0,0,0,252,0,0,239,38,0,125,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,66,0,0,243,121,0,254,117,254,0,222,254,254,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,254,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,254,0,247,183,0,29,125,217,0,0,128,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,178,0,252,0,0,0,0,10,0,175,240,81,253,158,0,122,0,0,0,44,0,0,82,0,0,0,150,0,0,252,234,169,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,23,0,0,100,221,168,30,214,30,219,0,33,0,0,0,93,0,0,76,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,254,0,190,254,0,254,187,0,0,140,254,255,254,254,254,88,0,254,0,0,0,0,15,0,125,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,84,0,136,242,0,0,225,0,0,142,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,223,0,21,253,0,0,234,253,252,253,234,253,112,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,232,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,246,0,0,74,0,7,11,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,206,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,255,255,0,0,255,0,0,128,255,255,0,255,64,191,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,226,0,0,103,0,0,17,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,86,0,86,255,255,255,255,226,255,0,114,0,0,0,0,255,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,83,0,0,0,0,0,0,101,249,101,216,144,25,254,0,47,0,0,0,0,40,0,0,0,0,0,0,0,9,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
