"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","Prediction"
"25637",0.01161043,2.417115e-08,0.0007629813,0.0008557871,0.07154933,4.160277e-06,2.988721e-07,0.03169602,0.1333158,0.9692699,9
"25638",9.658154e-05,0.002838786,4.275827e-05,2.541319e-06,0.01794889,3.501147e-05,0.9999994,1.545544e-06,0.0001085242,5.090628e-05,6
"25639",2.468306e-07,0.007996854,0.9946709,0.003421787,1e-07,0.0001070617,3.3125e-05,0.001393833,7.242592e-06,1.011819e-06,2
"25640",0.0008997023,3.057636e-08,0.005905446,0.5,0.006859928,0.8890019,0.01343319,0.002354046,0.02504931,0.00600981,5
"25641",6.729398e-05,1.355176e-07,0.9902722,0.02606434,0.001569213,0.002925133,0.007559234,0.001746911,0.004772117,0.00422723,2
"25642",0.001886288,9.566859e-08,0.9999997,0.003428214,0.006064267,0.001387874,0.0123057,0.002088376,0.0004620727,0.009082374,2
"25643",0.9999999,3.188913e-06,4.897422e-06,0.0005494215,0.003946132,0.0001148309,0.0004099029,0.0004221735,4.17344e-06,0.004060734,0
"25644",0.00127914,1.079489e-08,0.8060289,0.01038873,0.01720181,0.0009699388,0.1004712,0.00342892,0.01425174,0.000483633,2
"25645",8.806048e-07,0.09360916,0.001480398,0.0008303007,1.19251e-07,2.33773e-06,1.694865e-06,0.9813694,2.072021e-06,0.09105828,7
"25646",4.034092e-05,3.585681e-06,1e-07,0.000338158,0.0003918698,9.450837e-06,1e-07,0.00145034,0.00108484,1,9
"25647",1.642595e-07,1.212088e-06,6.62969e-05,0.08753962,0.0005807006,0.9910676,0.001434385,4.240471e-05,0.008851271,0.001915281,5
"25648",0.9999994,1.64412e-07,0.006476045,0.0006601566,0.0005660844,3.793931e-05,0.008275006,0.0001124971,0.05341356,0.002491811,0
"25649",0.003255774,2.084142e-06,0.0003343548,0.03211947,1.369364e-05,3.918625e-05,1e-07,1,6.237992e-06,0.004827822,7
"25650",1,1.488769e-05,0.001602389,0.0001539005,1.177345e-07,4.31201e-07,0.0003228907,3.23109e-06,4.006789e-05,0.0002236767,0
"25651",0.0267036,5.564329e-11,0.0003344364,5.724474e-05,5.884928e-05,0.000972303,0.01124335,6.982742e-05,0.00313174,0.002251113,0
"25652",0.999999,1.184938e-06,1.551595e-05,2.477358e-05,2.153387e-07,1.02249e-05,0.02891624,3.855106e-05,0.001549271,0.01772263,0
"25653",5.217734e-06,0.9972594,0.000115528,1.06682e-05,4.925941e-05,1e-07,2.7818e-05,0.0004515036,0.0005157524,0.0002091654,1
"25654",0.001557042,1.14136e-09,0.02396524,0.001690083,0.0006470966,0.01140847,4.809748e-05,0.9754205,0.005290897,0.01231804,7
"25655",2.775951e-05,2.23432e-07,0.0001267308,5.703749e-05,1.563004e-06,2.67292e-05,0.0001633892,1.330267e-06,1,0.001519555,8
"25656",0.00589081,4.628741e-08,0.9945871,0.00923129,0.008854883,0.01560576,0.006670124,0.005500768,0.01306599,0.005417721,2
"25657",2.799621e-05,0.0410648,0.002371932,0.001966789,0.009721553,0.001863196,0.0001081994,0.1276196,0.03666161,0.01593559,7
"25658",5.47226e-05,4.885506e-07,4.67694e-05,0.1699609,0.9952738,0.0006275698,0.0001205596,0.005573691,6.123983e-05,0.004914491,4
"25659",0.9965162,1.956429e-06,0.00880285,0.006805582,0.0004899468,0.001674357,0.00636584,0.007915197,0.031252,0.007177135,0
"25660",0.0006477394,6.211197e-08,0.0001302963,0.0004439486,4.871811e-06,1.080934e-05,1.93099e-05,0.000353847,1,0.01180499,8
"25661",9.559121e-06,2.901852e-07,3.153648e-06,2.163501e-06,0.0001944837,6.688353e-05,3.104301e-06,0.005252173,0.0131143,0.9999987,9
"25662",0.000324802,0.004062726,0.0003222614,0.000253286,0.9999996,0.0002364351,0.006307698,0.006376707,3.094938e-05,0.0001009892,4
"25663",0.0004050232,1.978863e-06,0.0002416163,0.01033516,0.004850224,0.0011277,7.331496e-07,0.008368099,0.01267172,0.9088114,9
"25664",1e-07,3.065952e-08,1.231371e-05,1,1e-07,0.002311113,8.993131e-06,2.972784e-06,2.412474e-05,9.515372e-05,3
"25665",3.328463e-07,2.593834e-10,0.0002371872,6.289506e-06,1e-07,0.9999976,0.0002414512,0.001829647,0.06915621,0.0002310118,5
"25666",0.9999988,4.004487e-07,0.002726671,0.006887818,6.690557e-05,0.008673541,0.02139095,0.0005700395,0.02319802,0.01804153,0
"25667",0.0003233498,1.541039e-08,0.02757818,0.9999999,1e-07,3.631392e-05,1.628415e-05,0.0002651054,1.245165e-05,1.235261e-06,3
"25668",1e-07,6.052417e-09,5.487013e-05,1,1e-07,8.900938e-05,1.133018e-05,0.0002928074,0.0005628035,0.0001167066,3
"25669",0.001427673,1.077654e-06,8.83856e-07,7.428296e-06,2.497436e-05,0.004135937,0.005200655,1.439977e-05,0.9999979,0.04900919,8
"25670",0.9974409,8.963746e-06,3.420448e-06,3.601828e-06,2.467154e-06,1.44759e-06,0.00461655,0.003487306,0.0006255278,0.01091385,0
"25671",0.0002365146,1.060384e-07,0.0001132726,0.0003430537,0.2833714,0.006844142,2.512551e-06,0.8645085,0.0002607138,0.00219324,7
"25672",1,2.742681e-06,6.875397e-05,4.496755e-05,8.139815e-06,1.296993e-05,0.04636445,2.837322e-05,0.00035815,0.00318228,0
"25673",0.0003182865,5.290006e-07,0.002810947,0.0002617603,0.004393357,0.0002720011,0.9999906,3.052135e-05,0.0002541075,2.122763e-05,6
"25674",1e-07,3.959438e-06,0.001556161,0.0002098705,6.462716e-07,1.216119e-05,1e-07,0.9999963,9.479663e-05,0.006790158,7
"25675",0.0008394438,2.140242e-09,0.9963623,0.002420403,4.9902e-05,0.001881517,0.0008775757,0.000263284,0.01922268,0.0001030775,2
"25676",1,1.191332e-08,0.001651481,7.91617e-05,1e-07,0.0003320488,0.001481687,8.485893e-05,0.005134034,0.0175857,0
"25677",0.001433936,0.005073945,0.0002995049,0.9999867,1e-07,3.244342e-06,2.033736e-05,0.002225575,0.0002672379,0.0006499572,3
"25678",0.0001121256,1.639446e-06,3.8873e-05,0.0002127589,0.001035648,0.0001201231,1,1e-07,9.002876e-07,1.178832e-06,6
"25679",0.0009730602,3.305257e-08,0.9817612,0.007246802,0.01688333,0.005353262,0.005363005,0.01731904,0.01589372,0.04185351,2
"25680",2.158272e-05,0.999951,1e-07,3.315607e-07,0.001815499,8.307155e-05,0.0008599064,0.000133895,3.707131e-06,5.817536e-05,1
"25681",0.001028596,5.717699e-06,8.942244e-05,0.004336671,4.239508e-06,2.810467e-05,0.000319285,1.156436e-05,1,0.002113771,8
"25682",0.006535512,3.250549e-08,1.659333e-05,7.736215e-05,0.0002283152,0.004175783,1,1e-07,1.428398e-06,8.390046e-07,6
"25683",1,1.102334e-08,0.005377816,5.049703e-05,4.294112e-07,0.001637341,0.003556116,0.0008640726,0.009850097,0.01360402,0
"25684",2.7855e-07,0.9994377,3.967377e-06,4.524632e-06,3.134985e-05,4.491947e-07,0.0001110351,0.0001396781,5.317083e-05,0.001292834,1
"25685",2.632276e-07,1.329779e-07,3.879167e-05,0.9999953,8.888564e-06,0.004537865,4.501564e-06,0.0001820637,0.0006362735,0.0009740658,3
"25686",3.723767e-05,1.101537e-08,0.00164278,0.0003244823,9.930039e-06,7.210759e-05,9.817203e-05,8.92457e-06,1,0.02231184,8
"25687",1,4.798491e-07,1.921825e-05,4.031338e-06,1e-07,2.63818e-07,0.0001323434,5.19939e-07,0.0004023001,0.000120293,0
"25688",9.453216e-06,5.42886e-06,2.49001e-05,0.2105499,1.14729e-07,0.006837382,0.0002065659,5.391608e-05,0.3705593,0.00829478,8
"25689",0.0006689537,3.266116e-08,0.0004174414,8.123072e-06,0.0006616169,1.804456e-05,1,4.503553e-07,0.0001649948,4.758547e-06,6
"25690",0.0009159315,1.956994e-06,0.01937075,0.9893555,0.0001827739,0.0001531249,0.0001494149,0.01747046,0.0003369675,0.0001772724,3
"25691",0.007902397,9.160871e-09,0.0006000041,0.004847938,3.792554e-05,0.1374478,4.494134e-05,0.008236942,0.5872633,0.03218945,8
"25692",0.000984987,0.9989203,1.533261e-06,0.0003820228,0.007171674,0.0001329248,0.01283532,0.002974937,4.303399e-05,0.0005876758,1
"25693",0.0003615024,0.999425,1e-07,5.186984e-07,0.004336835,0.000123644,0.000221615,0.003673827,5.160554e-06,4.01751e-05,1
"25694",1.039803e-05,2.548632e-08,0.9999966,0.008740627,0.0001114562,0.0009285731,0.001335265,0.007021938,0.004708012,0.0003691043,2
"25695",0.01036489,0.007960811,0.0007821019,1.612499e-05,2.404734e-05,0.000501677,0.9999962,1.839372e-05,0.0009149386,8.817094e-05,6
"25696",3.047521e-05,1.261914e-08,4.154853e-05,7.252654e-06,1e-07,0.001434483,5.516943e-05,1.246988e-05,0.9999999,0.002177579,8
"25697",0.000116216,2.608357e-06,0.0002198867,0.0006487001,6.337639e-05,0.00272129,0.0009974865,4.309515e-05,1,0.0009323724,8
"25698",7.97611e-06,1.246862e-05,1.184041e-07,0.0002668088,0.004934721,9.663116e-05,1.696411e-05,0.0009787681,0.002905206,0.9999875,9
"25699",5.2762e-05,0.003784204,9.658715e-07,9.339506e-06,1,2.142467e-05,0.003498072,1.579463e-05,2.702739e-05,0.0001389005,4
"25700",6.701814e-06,1.870224e-06,2.368429e-06,0.0002263429,0.01136502,0.0004016,4.32258e-07,0.02602201,0.01446119,0.9286372,9
"25701",9.494449e-05,1.054915e-08,0.0009135972,0.02396341,0.0002785056,0.9999999,0.001260265,0.0009357392,7.486001e-05,0.0003067834,5
"25702",1.37894e-05,8.653432e-07,1.293428e-06,9.65407e-06,8.022401e-05,0.007847058,1e-07,0.9953024,7.083201e-07,0.3034047,7
"25703",1.415905e-05,6.440017e-07,4.603935e-06,0.0002089166,0.001268712,8.01929e-05,1.344434e-07,0.006186556,0.003653637,0.9999859,9
"25704",0.0002321956,0.004369229,5.651732e-05,1.244298e-05,8.368589e-05,0.002649035,0.9999999,8.558634e-07,0.0200979,2.482588e-06,6
"25705",1.681105e-05,4.228962e-08,0.002832141,0.0003325494,0.003637798,0.001225994,0.9999867,0.0001031232,2.791809e-07,4.945398e-06,6
"25706",0.002498073,9.96534e-08,0.2563193,0.006296667,0.3394534,0.01093898,0.06387668,0.002198408,0.004898038,0.01281931,4
"25707",1.99749e-05,4.680034e-08,1e-07,5.376894e-05,0.0002248043,6.754301e-05,1e-07,0.04062859,0.01741834,0.9920787,9
"25708",1,5.097616e-08,5.215844e-05,6.708091e-06,9.055467e-07,2.560022e-06,0.004323332,1.549482e-05,0.0003676714,0.0007850108,0
"25709",1.266374e-05,2.044463e-06,1.142198e-07,0.0002409362,0.9999965,0.00680684,4.870226e-05,0.009885457,0.0005574243,0.01105448,4
"25710",0.9999943,5.13549e-08,0.004471232,0.01446934,6.268311e-05,0.001851682,0.007926451,0.00059833,0.1476199,0.01398572,0
"25711",5.522481e-07,0.9920003,1.762044e-06,3.547398e-05,0.001263528,1.460707e-06,4.78089e-05,0.01657298,1.384508e-05,0.007453626,1
"25712",1.530134e-07,2.402562e-09,2.310124e-05,0.9999996,6.208734e-06,0.003304684,1.046622e-05,1.39134e-05,0.0007992424,0.001625675,3
"25713",0.9999996,0.003325087,1.720854e-06,0.000125569,1.722062e-06,3.151845e-05,0.003076875,0.0001709189,0.04401238,0.001199974,0
"25714",0.9619284,5.318999e-09,0.2085171,8.028962e-05,0.0004939036,0.0009504255,0.01725501,0.005052371,0.02059442,0.01816409,0
"25715",2.480835e-05,1.111027e-07,2.323248e-05,8.195761e-07,0.0003858806,1,0.0001884878,0.0002209772,8.067987e-05,0.004682196,5
"25716",5.307672e-07,0.03765402,1e-07,1.880602e-05,0.7808489,0.001198515,0.003670491,2.86762e-06,0.002769628,0.7436489,4
"25717",5.830574e-06,0.004783015,7.93168e-05,0.02188002,1e-07,3.36371e-07,1e-07,0.999993,1.127194e-07,0.004626387,7
"25718",4.570319e-05,1.366717e-05,0.9999999,0.001879892,4.846825e-06,1.944421e-05,0.001513176,7.566281e-05,0.004799125,0.0001871453,2
"25719",0.0003806603,0.9993142,1e-07,1.342686e-07,2.598128e-06,5.251259e-06,0.0004267061,6.495658e-05,1.891836e-05,1.700556e-05,1
"25720",0.008531524,3.067374e-07,0.009796061,0.09097883,0.006825555,0.0162602,0.910474,0.0001145016,0.02808563,0.001367495,6
"25721",5.334211e-07,1.200372e-05,7.06511e-06,0.001140234,2.191125e-06,4.761382e-06,1.260718e-07,1,6.350503e-06,0.0009594072,7
"25722",0.001609082,3.750148e-09,0.9999998,0.001761665,1.613394e-05,0.002357978,0.033199,0.0008904566,0.0003294605,6.784978e-05,2
"25723",1.581962e-05,0.01353151,0.9999984,0.0007383752,3.93987e-06,7.93165e-05,0.0008043974,2.045351e-05,0.001293423,1.032999e-05,2
"25724",7.417811e-05,0.9996538,1e-07,1.166174e-06,0.001308625,0.0002673342,0.002796223,0.0001441224,1e-07,0.0003323361,1
"25725",4.854247e-06,4.260147e-06,4.446864e-05,2.760477e-07,8.433281e-05,9.014846e-06,0.002467736,3.313131e-06,0.9999999,0.0004251992,8
"25726",0.001996302,0.02244861,6.783997e-05,0.0001422367,1.551108e-06,0.0002608028,0.01046862,0.001025467,0.9586433,0.000444478,8
"25727",0.0001272171,1.488082e-05,0.0004986272,0.0001384649,5.400263e-06,0.0008340885,0.002118357,0.0002112227,0.9999953,0.002255478,8
"25728",1.372372e-06,1.437853e-07,1e-07,1.497245e-06,0.002775474,0.000117387,8.55695e-06,0.0002979864,0.001846505,0.9999976,9
"25729",0.00307695,3.765468e-09,0.001098063,0.0002549373,0.002033854,0.0006933144,0.9999995,9.916609e-05,3.437839e-05,2.673259e-05,6
"25730",0.0002066417,5.884561e-08,1,0.0008766311,0.001191835,0.001331013,0.00235827,0.006318352,0.004489635,0.002753188,2
"25731",0.0001291648,2.487767e-06,2.075364e-07,3.136246e-05,0.0002545271,3.160261e-06,1e-07,0.001110256,0.001150146,0.9999997,9
"25732",3.638588e-05,2.759551e-06,1e-07,0.005296277,0.001777859,0.001846872,1e-07,9.291673e-05,0.00843793,0.9999995,9
"25733",9.999832e-07,1.472466e-07,0.0009797287,0.0004649014,1.941874e-05,1.966485e-05,4.685535e-07,0.9924219,0.000191625,0.006116217,7
"25734",3.275913e-05,6.177228e-07,8.645647e-07,2.121865e-05,0.9999815,0.00252558,2.394192e-05,0.009604706,0.0008356702,0.01048435,4
"25735",0.999985,7.615965e-09,0.003919613,1.265758e-07,3.607009e-05,1.070316e-06,0.002118733,0.01705313,0.000303946,0.006117944,0
"25736",3.863697e-06,2.993733e-08,1e-07,1.727822e-05,5.018575e-06,3.02204e-05,5.320034e-07,0.001038899,0.0120667,0.9999994,9
"25737",0.0004205596,2.956356e-07,0.0001124218,1e-07,0.005230389,0.0008365461,1,1e-07,5.353449e-06,2.330259e-07,6
"25738",0.003681042,3.318953e-07,0.0006668924,0.06460484,0.0003961511,0.000331331,0.002138059,2.046387e-05,0.9952099,0.02741809,8
"25739",1e-07,3.155339e-07,6.715899e-05,0.9882494,1e-07,9.750658e-05,6.141675e-07,0.1456805,0.0009053764,0.0001132948,3
"25740",2.405834e-05,3.796939e-07,7.786039e-06,0.002669299,1,0.0002178692,0.002397047,0.0003056934,2.262421e-06,0.000146214,4
"25741",4.471444e-06,4.767077e-07,9.525541e-07,6.730742e-05,0.0008492456,0.0004232595,1.291141e-05,0.01100293,0.002658963,0.9999831,9
"25742",2.937735e-07,0.004446599,0.002633489,0.001651469,1e-07,1.82724e-06,1e-07,0.9999912,1.819526e-05,0.08378166,7
"25743",2.738093e-05,4.827166e-07,5.995587e-07,1.159755e-05,0.0002858151,2.758893e-06,6.01645e-06,0.004629817,0.007870886,0.9999997,9
"25744",3.252632e-05,1.636457e-08,0.002714459,0.0002622475,0.002728249,1,0.001591979,8.980184e-05,6.227083e-05,4.837218e-05,5
"25745",0.001600979,1.746562e-06,5.017312e-05,0.003179538,0.9999977,0.007873289,0.005125095,0.002980391,0.0005498357,0.001914525,4
"25746",1.458229e-07,1.52003e-07,0.0001401272,0.0002914277,2.844755e-06,0.0001852992,3.382945e-06,0.9966709,0.0006638029,0.008455202,7
"25747",1,8.088923e-07,0.0001004306,0.0007072553,1.155275e-05,1.030043e-05,8.71375e-05,9.180427e-06,0.007482127,0.0007801161,0
"25748",1.444146e-07,0.005906368,1.740676e-07,7.240671e-06,0.9999921,0.01336689,3.663265e-05,0.01574577,6.25805e-05,0.00123524,4
"25749",0.0004911338,4.032927e-06,0.001323195,2.558166e-06,6.629075e-05,0.001392703,0.9999939,3.613347e-06,0.001772711,1.802477e-05,6
"25750",9.450528e-06,1.281369e-05,7.062031e-05,5.422782e-05,0.9999999,0.001696103,0.000531442,0.009580751,0.0001358039,2.904655e-05,4
"25751",3.565587e-06,2.463828e-08,4.59079e-06,0.0005061955,0.9968098,0.008819611,0.001216671,0.007579285,0.0002335936,0.001198977,4
"25752",0.0003624071,3.858871e-09,0.008794829,0.001047791,0.9999949,0.002560206,6.379179e-05,0.02938181,0.0001164319,0.001611147,4
"25753",0.01367653,1.837163e-08,0.07102886,0.003389126,0.01454558,0.01499975,0.0005671743,0.02634302,0.06441304,0.5643792,9
"25754",6.436815e-05,1.235905e-07,5.251255e-05,3.386624e-05,5.170023e-05,0.01293524,3.043313e-07,0.9895265,0.0002990824,0.009592462,7
"25755",4.626652e-07,5.125723e-08,0.001207713,0.001824523,1e-07,0.0002364825,4.058998e-07,0.9999988,2.454357e-05,0.01241859,7
"25756",0.009909976,1.258951e-10,0.005815312,3.933345e-05,6.28485e-06,0.01403231,0.0001460174,0.0009494165,0.9999995,0.05224639,8
"25757",0.9999911,0.002529068,0.002291414,0.000105499,6.516445e-07,0.0004449219,0.01743503,3.811351e-05,0.003994575,0.01573187,0
"25758",1,1.896645e-06,7.512883e-05,0.0001196998,0.0001255852,0.0008531054,0.0008313315,0.00122777,0.0001674379,0.007026035,0
"25759",1.060727e-05,3.326134e-06,6.73837e-06,4.45723e-07,0.004669112,1,0.0004202433,0.0005622855,0.00120263,0.01263561,5
"25760",0.0004273537,2.384455e-06,0.001590908,0.0003942724,0.0001358211,0.002641477,0.9999827,4.19245e-05,3.046346e-05,0.00010599,6
"25761",0.0115411,4.236659e-06,0.0003145498,0.03254408,0.02847233,0.003925546,2.45786e-05,0.700196,4.715274e-06,0.005448722,7
"25762",0.001172937,3.091964e-10,1,0.002459642,6.818405e-05,0.0003814486,0.002773906,0.0003524081,0.000370128,7.703595e-05,2
"25763",2.737825e-07,0.9988752,0.0001024421,5.254997e-05,0.0007818651,1e-07,5.125387e-05,0.0005324393,1.405005e-05,0.001392283,1
"25764",0.0001154897,2.311753e-06,0.006240663,0.9965902,0.0001239376,0.0005318869,0.003120294,0.0006093677,0.001929415,0.0001827075,3
"25765",0.006223173,2.854117e-08,0.5166623,0.01892076,0.03026002,0.01501037,0.007836273,0.01822711,0.01919529,0.2415943,2
"25766",8.790402e-05,8.502411e-06,0.0002013415,0.0008702763,1.900215e-05,1.561601e-05,0.0001167355,0.0001064093,1,0.009021736,8
"25767",0.9999999,6.509407e-07,0.0001903994,9.293246e-05,3.713434e-06,0.0002179177,0.02365299,5.862187e-05,0.02554336,0.001829868,0
"25768",3.982047e-05,0.9564013,1e-07,3.202144e-06,0.0004398778,4.151907e-05,0.01912803,0.0008736864,3.784131e-06,0.001372397,1
"25769",0.0007090984,0.00276001,0.0003917169,0.9961035,0.0001655478,0.02085779,0.001647412,0.0007617005,0.0007271224,0.0006498819,3
"25770",0.0005550097,5.933656e-09,0.0008616477,0.001688454,0.0001472439,0.0001076674,0.002283393,5.408689e-06,0.9999996,0.007851316,8
"25771",2.252871e-05,0.006612661,3.878974e-05,0.0003049591,0.9925251,1.102399e-05,0.03654478,0.001355292,0.0003913842,0.004956895,4
"25772",0.002313185,5.083117e-09,0.0186803,0.9143634,0.004739259,0.3395295,0.003916528,0.003094848,0.01797073,0.005611555,3
"25773",4.87163e-05,0.9962627,3.334814e-07,3.465806e-06,0.0009218128,3.176485e-05,0.0008990706,0.0003450236,1.097312e-05,0.0001814118,1
"25774",7.307695e-06,1.062523e-07,0.9999979,0.006202687,2.666368e-07,7.339872e-05,0.0005759757,0.01967522,0.002088931,4.180415e-05,2
"25775",1.242643e-06,5.994206e-08,1.369714e-05,0.1106835,0.0002368879,0.004801818,0.0004523875,0.0001074797,0.06115653,0.01659738,3
"25776",1e-07,1.841647e-07,4.901848e-06,0.0001215416,0.9999846,0.0319267,0.00040335,0.010034,0.0002467914,0.003124899,4
"25777",3.41939e-07,1.923455e-06,1e-07,7.864166e-05,0.999995,0.007854382,8.251857e-05,0.006221973,8.618168e-07,0.003548967,4
"25778",1e-07,2.780326e-09,2.755914e-07,0.01318626,0.0001058841,0.9999999,0.0004270228,1.915768e-05,9.851506e-06,0.0009472481,5
"25779",3.96723e-05,0.9989824,1e-07,3.486303e-07,0.0005582559,1.138702e-05,0.002209609,7.92079e-05,2.451648e-06,0.0001940746,1
"25780",0.0006841789,0.005635325,5.513387e-06,0.0005032673,0.9999998,5.166001e-06,0.0031595,0.0005014423,0.0005247368,0.0004721795,4
"25781",1,6.27764e-06,0.000659319,0.0002410509,1e-07,9.296281e-06,0.0002477724,0.0001207988,0.005029468,0.003821523,0
"25782",7.314296e-07,1.216403e-06,0.000756975,1,1e-07,4.698428e-05,1e-07,0.001914991,5.917358e-06,0.0001509851,3
"25783",0.001359149,1.061351e-06,0.001701382,0.001101158,0.000348402,2.207918e-07,3.797905e-06,8.469358e-05,1,0.000787871,8
"25784",0.0002158293,7.608959e-08,0.001033838,0.0003432897,7.283417e-07,0.003172679,0.0005711049,5.208526e-05,0.9999998,0.02679539,8
"25785",0.001153743,8.102501e-07,0.1447539,0.02063965,3.59944e-05,4.711456e-05,3.468914e-06,0.9002692,0.0002290279,0.01447994,7
"25786",7.687962e-05,0.9993566,1e-07,3.976481e-05,0.00155336,5.664323e-05,0.0006256329,0.0007749847,1e-07,0.001283232,1
"25787",8.957804e-07,0.9993554,2.597337e-07,1.074501e-06,4.063823e-05,2.027592e-05,0.0001474093,0.0005745017,0.0001125856,0.0004272436,1
"25788",0.0002270884,0.007560992,5.449994e-06,1.964774e-06,0.003542025,0.001615742,1,1e-07,0.001246733,3.658354e-06,6
"25789",0.08784714,0.002546699,0.004624755,0.0002378782,0.002774992,0.05284914,0.007776636,0.005259274,0.07884303,0.00248837,0
"25790",0.0002264392,1.720771e-08,1,0.001537293,1.292121e-05,0.0005017985,0.0006215346,0.001534583,0.001469247,0.0001402081,2
"25791",9.369258e-05,9.798498e-06,0.002237314,0.05127205,0.0001554168,0.003901758,0.001408089,0.0001582382,0.9405515,0.08651661,8
"25792",1.08305e-05,1.052774e-06,0.001247975,0.001263624,0.002680768,0.003166686,0.9999993,1e-07,0.0003019425,2.36813e-07,6
"25793",1.289517e-06,3.632036e-07,1.037609e-05,0.9920045,0.001754874,0.0004788536,9.28939e-06,0.01594017,0.0002111259,0.01069394,3
"25794",2.920621e-06,0.1292401,1e-07,8.242234e-05,0.679515,0.0008778016,1.269215e-05,0.01041135,0.0004756276,0.03057512,4
"25795",1e-07,5.914228e-08,4.173011e-06,0.009383892,1.862462e-05,0.9999981,3.529777e-05,0.0002337638,0.006647513,0.001034917,5
"25796",1.509234e-06,5.533146e-07,1e-07,1.389893e-06,1.657394e-05,2.756832e-05,1e-07,0.001160232,0.0007618897,0.9999999,9
"25797",3.733279e-05,0.00840151,4.036173e-05,0.0001011917,0.6731469,0.003465206,5.090776e-06,0.003065971,0.001869184,0.06090747,4
"25798",4.493234e-06,3.688998e-09,0.9999993,0.01283907,6.691165e-06,7.075901e-05,0.00931706,4.221797e-05,7.434506e-05,2.092501e-06,2
"25799",4.355994e-06,1.082205e-08,0.01207466,0.9999959,0.0001252807,0.002860281,0.0194083,0.001187526,0.0004922455,0.0001880295,3
"25800",4.347857e-06,0.9888324,1e-07,0.0002904483,4.370201e-05,6.682416e-05,0.003182796,0.0005478664,4.310649e-07,0.04080897,1
"25801",5.41971e-05,3.533709e-08,0.9999991,0.003348127,0.0006116577,0.000263062,0.0009959585,0.003459933,0.001861304,0.00418516,2
"25802",1,5.778189e-06,3.9568e-06,7.416605e-06,8.925237e-06,1.400677e-07,0.0005745157,1.449746e-05,0.0001536021,0.0001378528,0
"25803",0.0004717889,6.440458e-06,3.225227e-06,1.710984e-05,0.005223004,0.0006876723,0.5411989,1e-07,0.06147104,0.129341,6
"25804",2.680713e-07,0.002799724,0.0002746854,0.9999998,1e-07,0.001616717,0.0001763889,2.780578e-05,0.0005207555,0.0007990008,3
"25805",3.614045e-05,0.006055983,0.01518254,1.166405e-06,2.590518e-05,0.9999858,0.001082282,0.004320893,7.687918e-05,2.393126e-05,5
"25806",0.0003923249,9.510505e-09,9.763304e-05,3.706851e-06,0.0002153019,3.745546e-05,0.0001014322,0.002114112,0.88669,0.1441802,8
"25807",8.165453e-07,3.422755e-12,0.001220188,1.443645e-05,3.886125e-07,1,0.0002222267,0.001295837,0.0005039943,5.241507e-06,5
"25808",0.0003535011,4.389817e-08,1,0.000656104,0.0006389185,0.002977266,0.005042747,0.0003007464,0.0005972964,0.003925128,2
"25809",0.0002844194,6.543467e-09,0.9585058,0.003924483,0.001284581,0.005335311,0.0009968681,0.08987427,0.000259925,0.0004844844,2
"25810",5.857122e-07,5.034811e-06,0.001405735,0.997243,0.0001253915,0.02020129,0.003566833,7.915479e-05,0.000366209,0.0004347027,3
"25811",1,0.003944305,5.498319e-06,9.309021e-05,2.017997e-07,6.632306e-05,0.0001170448,4.472323e-05,3.820155e-05,0.001962414,0
"25812",8.317276e-06,0.1364284,1e-07,0.0003704056,0.0001230043,0.002255995,0.0001464382,0.0684985,1.409417e-05,0.06546341,1
"25813",2.655673e-06,0.9925361,5.800928e-05,5.402041e-05,0.005534067,1.481832e-06,0.0003398866,0.007957024,2.275951e-05,0.002126981,1
"25814",0.002052065,3.755023e-08,0.9809895,0.00872717,0.3929931,0.001558334,0.008137811,0.0005551869,0.004427367,0.0006534029,2
"25815",0.0001685829,1.868484e-08,0.03985831,0.003381096,0.00448694,0.2059961,0.2884966,0.007526932,0.001903175,0.003115582,6
"25816",8.20154e-05,1.15716e-10,0.9999999,0.002159161,2.43732e-05,4.111664e-05,0.01087746,9.069572e-05,0.004006081,0.000138614,2
"25817",6.950275e-05,9.131918e-07,0.2329093,0.00114047,0.06713643,4.030434e-06,1.083706e-05,0.2465888,0.00148256,0.006836089,7
"25818",0.0002584663,7.155076e-06,0.001561662,2.159886e-06,0.0001261481,0.002477546,0.9999996,2.258478e-07,0.002193285,2.536587e-06,6
"25819",1,5.356476e-07,1.89392e-05,4.614752e-06,7.897737e-07,4.1494e-05,0.0009929686,4.959344e-06,0.0004251792,0.0001217824,0
"25820",6.998398e-06,0.004448658,2.376079e-05,1.331642e-07,0.0002365026,0.000110718,1,1e-07,0.001360819,1e-07,6
"25821",4.045052e-05,2.67667e-08,0.002825919,0.000160031,6.812293e-05,1,0.001269586,0.0007672912,0.001842629,7.59294e-06,5
"25822",6.07801e-05,1.921705e-07,0.0001455959,3.768174e-05,0.000327942,0.001845505,0.0005196358,4.741536e-05,0.999999,0.02494917,8
"25823",1.062658e-05,0.003251174,8.14089e-07,1e-07,0.9881376,6.293369e-07,0.001983831,0.0001385921,0.002249999,0.07458662,4
"25824",1.472017e-07,4.439341e-09,8.407804e-05,0.9804546,0.0001590258,0.09823282,0.001627384,0.00564323,9.105283e-05,2.937224e-05,3
"25825",2.965829e-07,8.243902e-09,0.002794348,0.9999981,7.742142e-06,0.09718864,0.0001152685,2.245414e-05,4.797472e-05,9.891556e-05,3
